DR2/Granger, WA
// Revised 16 June 2004. Discharge from new site
runoff 1
// Head weirs 28.90 28.90A 28.90B 29.15 29.38 29.58 29.68
irrig_ext 7
irrig_int_next 2
// Sunnyside canal leakage and influx from upgradient
gw_ext 2
// Harrah Agrimet Data retrieved from http://www.usbr.gov/pn/agrimet/ Data interpolation described in dr2_in.xls
precip 1
tsta_max_f 1
tsta_min_f 1
solrad 1
pan_evap 1
relhum 1
swe 0
form_data 0      0.10 0.11 0.09 0.05
##############################      runoff 28.90 28.90A 28.90B 29.15 29.38 29.58 29.68 Int_28.90A Int_29.15 Sunnyside Upgradient ppt(in) tmax tmin solrad(lang) potet_kp relhum
1988 4 1 0 0 0 0.00 0.04 0.00 0.00 0.00 0.00 0.04 0.06 0.00 0.00 1.00 6.00 0 74.42 32.59 412.79 0.13 0.49
1988 4 2 0 0 0 0.00 0.04 0.00 0.00 0.00 0.00 0.04 0.06 0.00 0.00 1.00 6.00 0.04 62.78 51.07 180.53 0.1 0.52
1988 4 3 0 0 0 0.00 0.04 0.00 0.00 0.02 0.26 0.04 0.06 0.00 0.02 1.00 6.00 0 57.59 40.92 373.32 0.13 0.49
1988 4 4 0 0 0 0.00 0.04 0.00 0.00 0.02 0.26 0.04 0.06 0.00 0.02 1.00 6.00 0 54.13 34.63 564.78 0.17 0.48
1988 4 5 0 0 0 0.00 0.04 0.00 0.00 0.02 0.26 0.04 0.06 0.00 0.02 1.00 6.00 0 63.72 33.3 303.21 0.13 0.54
1988 4 6 0 0 0 0.00 0.04 0.00 0.00 0.02 0.26 0.04 0.06 0.00 0.02 1.00 6.00 0 62.62 42.42 270.26 0.09 0.5
1988 4 7 0 0 0 0.00 0.04 0.00 0.00 0.02 0.26 0.04 0.06 0.00 0.02 1.00 6.00 0 56.65 28.27 467.96 0.13 0.44
1988 4 8 0 0 0 0.00 0.04 0.00 0.00 0.02 0.26 0.04 0.06 0.00 0.02 1.00 6.00 0 59.79 25.99 544.74 0.14 0.46
1988 4 9 0 0 0 0.00 0.04 0.00 0.00 0.02 0.26 0.06 0.06 0.00 0.02 1.00 6.00 0 65.37 28.03 536.58 0.15 0.45
1988 4 10 0 0 0 0.00 0.10 0.00 0.00 0.02 0.26 0.06 0.06 0.00 0.02 1.00 6.00 0 74.1 36.13 548.37 0.15 0.39
1988 4 11 0 0 0 0.00 0.10 0.00 0.00 0.02 0.00 0.04 0.06 0.00 0.02 1.00 6.00 0 80.47 37.46 516.93 0.16 0.45
1988 4 12 0 0 0 0.00 0.10 0.00 0.00 0.02 0.00 0.04 0.06 0.00 0.02 1.00 6.00 0 81.18 41.79 466.45 0.15 0.47
1988 4 13 0 0 0 0.00 0.10 0.00 0.00 0.02 0.00 0.04 0.06 0.00 0.02 1.00 6.00 0 83.22 55.55 387.85 0.14 0.42
1988 4 14 0 0 0 0.00 0.08 0.00 0.00 0.02 0.00 0.04 0.06 0.00 0.02 1.00 6.00 0 80.94 49.49 434.41 0.17 0.48
1988 4 15 0 0 0 0.00 0.06 0.00 0.00 0.02 0.00 0.04 0.06 0.00 0.02 1.00 6.00 0 76.3 48.16 315 0.13 0.58
1988 4 16 0 0 0 0.00 0.06 0.00 0.00 0.02 0.00 0.04 0.06 0.00 0.02 1.00 6.00 0.02 78.5 46.98 434.71 0.17 0.53
1988 4 17 0 0 0 0.00 0.06 0.00 0.00 0.02 0.00 0.04 0.06 0.00 0.02 1.00 6.00 0.5 61.29 51.93 154.78 0.09 0.66
1988 4 18 0 0 0 0.00 0.06 0.00 0.00 0.02 0.00 0.04 0.06 0.00 0.02 1.00 6.00 0 68.13 46.51 590.69 0.18 0.55
1988 4 19 0 0 0 0.00 0.06 0.00 0.00 0.02 0.00 0.04 0.06 0.00 0.02 1.00 6.00 0.01 65.37 46.03 269.35 0.1 0.62
1988 4 20 0 0 0 0.00 0.06 0.00 0.00 0.02 0.00 0.04 0.06 0.00 0.02 1.00 6.00 0.03 65.77 53.03 226.73 0.08 0.64
1988 4 21 0 0 0 0.00 0.07 0.00 0.00 0.02 0.00 0.04 0.06 0.00 0.02 1.00 6.00 0.36 67.42 52.17 397.22 0.13 0.71
1988 4 22 0 0 0 0.00 0.08 0.00 0.00 0.02 0.00 0.04 0.06 0.00 0.02 1.00 6.00 0.09 53.9 47.92 136.64 0.06 0.75
1988 4 23 0 0 0 0.00 0.08 0.00 0.00 0.02 0.00 0.04 0.06 0.00 0.02 1.00 6.00 0 61.68 44.78 365.48 0.12 0.63
1988 4 24 0 0 0 0.00 0.08 0.04 0.00 0.02 0.00 0.04 0.07 0.04 0.02 1.00 6.00 0 58.22 38.25 427.45 0.14 0.47
1988 4 25 0 0 0 0.00 0.05 0.04 0.00 0.06 0.00 0.04 0.07 0.04 0.06 1.00 6.00 0 64.04 33.45 629.39 0.17 0.53
1988 4 26 0 0 0 0.00 0.05 0.04 0.00 0.06 0.00 0.04 0.07 0.04 0.06 1.00 6.00 0 69.23 35.58 623.04 0.18 0.51
1988 4 27 0 0 0 0.00 0.05 0.04 0.00 0.06 0.00 0.04 0.07 0.04 0.06 1.00 6.00 0.01 70.72 43.83 435.31 0.14 0.53
1988 4 28 0 0 0 0.00 0.05 0.04 0.00 0.06 0.00 0.04 0.08 0.04 0.06 1.00 6.00 0.04 68.13 51.62 310.16 0.11 0.65
1988 4 29 0 0 0 0.00 0.05 0.04 0.00 0.06 0.00 0.04 0.11 0.04 0.06 1.00 6.00 0 60.89 43.36 608.23 0.2 0.5
1988 4 30 0 0 0 0.00 0.05 0.04 0.00 0.02 0.00 0.04 0.11 0.04 0.02 1.00 6.00 0 58.53 38.96 554.12 0.2 0.45
1988 5 1 0 0 0 0.00 0.05 0.04 0.00 0.02 0.17 0.04 0.11 0.04 0.02 1.00 6.00 0 59.24 31.65 532.65 0.17 0.45
1988 5 2 0 0 0 0.00 0.05 0.04 0.00 0.02 0.17 0.04 0.13 0.04 0.02 1.00 6.00 0 56.18 42.34 296.26 0.12 0.56
1988 5 3 0 0 0 0.00 0.05 0.04 0.00 0.02 0.17 0.04 0.13 0.04 0.02 1.00 6.00 0.11 59.79 34.32 486.4 0.15 0.56
1988 5 4 0 0 0 0.00 0.05 0.04 0.00 0.02 0.17 0.04 0.13 0.04 0.02 1.00 6.00 0.04 63.25 39.82 481.57 0.15 0.62
1988 5 5 0 0 0 0.00 0.09 0.04 0.00 0.02 0.00 0.04 0.00 0.04 0.02 1.00 6.00 0 65.85 44.54 452.24 0.14 0.56
1988 5 6 0 0 0 0.00 0.09 0.04 0.00 0.02 0.00 0.06 0.11 0.04 0.02 1.00 6.00 0 64.35 38.57 628.18 0.19 0.51
1988 5 7 0 0 0 0.00 0.09 0.04 0.00 0.02 0.00 0.06 0.14 0.04 0.02 1.00 6.00 0 72.84 39.12 671.11 0.21 0.47
1988 5 8 0 0 0 0.00 0.09 0.04 0.00 0.02 0.00 0.06 0.14 0.04 0.02 1.00 6.00 0 75.99 45.25 570.14 0.2 0.5
1988 5 9 0 0 0 0.00 0.11 0.04 0.00 0.02 0.00 0.09 0.16 0.04 0.02 1.00 6.00 0.04 73.79 50.67 640.88 0.21 0.54
1988 5 10 0 0 0 0.00 0.11 0.04 0.00 0.02 0.00 0.09 0.16 0.04 0.02 1.00 6.00 0 82.12 49.02 604.3 0.22 0.45
1988 5 11 0 0 0 0.00 0.11 0.04 0.00 0.02 0.00 0.09 0.16 0.04 0.02 1.00 6.00 0 89.12 52.87 590.7 0.23 0.46
1988 5 12 0 0 0 0.00 0.08 0.04 0.00 0.02 0.00 0.07 0.16 0.04 0.02 1.00 6.00 0 92.81 58.93 563.49 0.3 0.43
1988 5 13 0 0 0 0.00 0.08 0.04 0.00 0.02 0.00 0.07 0.16 0.04 0.02 1.00 6.00 0 64.51 50.36 496.68 0.23 0.5
1988 5 14 0 0 0 0.00 0.09 0.06 0.00 0.02 0.00 0.08 0.17 0.06 0.02 1.00 6.00 0 74.1 46.03 602.79 0.24 0.47
1988 5 15 0 0 0 0.00 0.10 0.08 0.00 0.02 0.00 0.08 0.19 0.08 0.02 1.00 6.00 0 82.2 43.44 653.27 0.25 0.47
1988 5 16 0 0 0 0.00 0.05 0.17 0.00 0.05 0.00 0.11 0.19 0.17 0.05 1.00 6.00 0 65.45 48.55 196.19 0.12 0.51
1988 5 17 0 0 0 0.00 0.05 0.17 0.00 0.05 0.00 0.11 0.19 0.17 0.05 1.00 6.00 0 68.36 36.84 637.55 0.23 0.46
1988 5 18 0 0 0 0.00 0.05 0.17 0.00 0.05 0.00 0.11 0.19 0.17 0.05 1.00 6.00 0 70.48 44.23 616.69 0.22 0.45
1988 5 19 0 0 0 0.00 0.10 0.15 0.00 0.10 0.00 0.11 0.17 0.15 0.10 1.00 6.00 0 73.63 40.14 662.04 0.23 0.5
1988 5 20 0 0 0 0.00 0.12 0.22 0.00 0.10 0.00 0.11 0.17 0.22 0.10 1.00 6.00 0 81.49 42.34 678.36 0.24 0.45
1988 5 21 0 0 0 0.00 0.14 0.22 0.00 0.11 0.00 0.11 0.17 0.22 0.11 1.00 6.00 0 87.94 46.58 687.13 0.27 0.42
1988 5 22 0 0 0 0.00 0.17 0.17 0.00 0.14 0.00 0.13 0.17 0.17 0.14 1.00 6.00 0 85.5 53.11 489.12 0.25 0.42
1988 5 23 0 0 0 0.00 0.17 0.16 0.00 0.13 0.00 0.13 0.21 0.16 0.13 1.00 6.00 0 68.68 41.63 587.07 0.23 0.43
1988 5 24 0 0 0 0.00 0.17 0.16 0.00 0.13 0.00 0.13 0.21 0.16 0.13 1.00 6.00 0 76.46 45.96 682.9 0.25 0.42
1988 5 25 0 0 0 0.00 0.17 0.16 0.00 0.13 0.00 0.13 0.21 0.16 0.13 1.00 6.00 0 79.68 46.35 591.3 0.23 0.44
1988 5 26 0 0 0 0.00 0.17 0.16 0.00 0.13 0.00 0.13 0.21 0.16 0.13 1.00 6.00 0 76.77 43.36 635.13 0.27 0.44
1988 5 27 0 0 0 0.00 0.16 0.18 0.00 0.17 0.00 0.15 0.24 0.18 0.17 1.00 6.00 0 70.25 56.57 456.78 0.23 0.52
1988 5 28 0 0 0 0.00 0.19 0.20 0.00 0.15 0.00 0.19 0.28 0.20 0.15 1.00 6.00 0.06 62.62 50.59 207.38 0.12 0.57
1988 5 29 0 0 0 0.00 0.19 0.20 0.00 0.08 0.00 0.19 0.28 0.20 0.08 1.00 6.00 0 67.03 41.08 695.9 0.25 0.44
1988 5 30 0 0 0 0.00 0.22 0.20 0.29 0.07 0.00 0.20 0.28 0.20 0.07 1.00 6.00 0 74.49 37.86 731.57 0.27 0.44
